Tweet_created_at,likes_count,replies_count,retweets_count,username,name,birth_date,country_name,tweet_text,id,year
Tue Nov 28 01:56:35 +0000 2023,1996,125,1464,USER_00961,NAME_00957,,Canada,"MUST WATCH: United States Navy Medical Service Corps officer reveals Department of Defence data that shows massive heart related issues after the Covid-19 vaccine in fixed wing and helicopter pilots. 

""Myocarditis is up 151%, hypertensive disease is up 36%, Ischemic heart disease is up 69%, pulmonary heart disease is up 62%, heart failure is up 973%, other forms of heart disease are up 63%, and cardiomyopathy is up 151%.""",1.73E+18,2023
Wed Jul 19 20:41:04 +0000 2023,39,9,29,USER_00961,NAME_00957,,Canada,"Young Ontario Father of Five Dies After Being Refused Kidney Transplant Over COVID-19 Vaccine Refusal.

Sudbury, Ontario - The heart-wrenching story of Garnet Harper, a 35-year-old father of five from Sudbury, Ontario, has shed light on the difficult choices individuals face when grappling with severe health conditions and COVID-19 vaccine requirements. In February 2022, after a blood test, Garnet received a devastating diagnosis of stage 5 kidney disease, also known as end-stage renal failure, leaving his life hanging in the balance.

The Canadian Independent spoke with Meghan, Garnet's wife, to hear his story.

Read More here: https://t.co/W3YqZY51vi",1.68E+18,2023
Mon Apr 24 17:37:48 +0000 2023,7,2,4,USER_00961,NAME_00957,,Canada,"LOOK: Mother with 7 young children being refused desperately needed kidney transplant over her COVID-19 vaccine status. 

Read More: https://t.co/w0zWfspyhJ https://t.co/qJgmiuRByu",1.65E+18,2023
Fri Jan 19 15:43:34 +0000 2024,7758,672,1509,USER_00962,NAME_00958,,,"Dolly Parton has given away over 224 million children’s books and she also helped fund the Moderna COVID-19 vaccine! 

Believe it or not, today is her 78th birthday! 

Drop ❤️ heart and Repost to thank Dolly and to wish her a very Happy Birthday! 🎂 https://t.co/YH7cFqgqBu",1.75E+18,2024
Wed Jan 10 13:36:48 +0000 2024,90,4,73,USER_00963,NAME_00959,,Canada,"Caught on film: A poor woman collapsed to the floor after receiving the Covid-19 vaccine in 2021. 

Her heart was damaged as soon as the poison hit her bloodstream. 

Look at her grabbing her chest in extreme pain. How awful. 

#VaccineInjuries 
#VaccineSideEffects
#GetVaccinated https://t.co/79OFEzMtUr",1.75E+18,2024
Fri Jan 19 01:47:24 +0000 2024,171,14,112,USER_00963,NAME_00959,,Canada,"Construction Worker Suffers A Heart Attack And Falls Off Metal Scaffolding 💉👀 (2023)

The Covid-19 vaccines are deadly.

*Footage was filmed off a large CCTV screen using a zoomed in smart phone camera, that’s why the camera moves around.*

https://t.co/hbHb2j9lQM",1.75E+18,2024
Fri Nov 24 23:43:37 +0000 2023,37,2,19,USER_00963,NAME_00959,,Canada,"Chronic Kidney Failure After Taking The Covid-19 Vaccine 💉(June 2023) 🇦🇷 Argentina #VaccineSideEffects 

“Hello my name is Alejandro Gomez. I am 28 years old. Five months ago I was diagnosed with chronic kidney failure.”

#KidneyHealth #Kidneys #Health 

https://t.co/DUDjlHoPrY https://t.co/ZpZO4vhvuL",1.73E+18,2023
Tue Jan 30 01:26:36 +0000 2024,162,11,78,USER_00963,NAME_00959,,Canada,"Emergency Surgery Due To Blood Clots - Kidney Failure - Lost 60 Pounds 💉 (Jan. 2024) #VaccineSideEffects

The Covid-19 vaccines were never safe. They lied to everyone. 

https://t.co/hk1pPO6W2g
https://t.co/F2Lq7jhqfN
https://t.co/DUDjlHoPrY https://t.co/KJhav0Ma8P",1.75E+18,2024
Thu Feb 15 15:52:14 +0000 2024,0,0,0,USER_00964,NAME_00960,,Canada,"There's no evidence the COVID-19 vaccine ""shuts off"" the heart, and the risk of myocarditis doesn't outweigh the benefits of the vaccine, experts say. https://t.co/osVapDnooe",1.76E+18,2024
Thu Feb 15 18:25:48 +0000 2024,2,0,0,USER_00965,NAME_00961,,,"https://t.co/eACDiG8Ezu
Covid-19 does not increase heart injury risk.  FACT.
mRNA-Vaccines induce heart injury. ""COVID-19 vaccination is strongly associated with a serious adverse safety signal of myocarditis, particularly in children and young adults""",1.76E+18,2024
Thu Feb 15 22:18:12 +0000 2024,0,0,0,USER_00966,NAME_00962,,United States,False claim COVID-19 vaccine 'shuts off' the heart | Fact check https://t.co/CxlQrJeCYK,1.76E+18,2024
Wed Nov 29 05:41:02 +0000 2023,7,0,7,USER_00967,NAME_00963,,,"Dr. Alan Shoemaker:

""I am very sorry. It was found that 5% to 9% of people who received the Covid-19 vaccine developed heart damage. 

-Half of those diagnosed with the side effect myocarditis (inflammation of the heart muscle) will die within 5 years, 75% within 10 years."" https://t.co/iaP8f9m2LZ",1.73E+18,2023
Thu Feb 15 06:06:49 +0000 2024,2,0,0,USER_00968,NAME_00964,,United States,"No evidence COVID-19 vaccine 'shuts off' the heart, contrary to anti-Kelce post | Fact check https://t.co/6NH7XQdy7d",1.76E+18,2024
Thu Jan 25 16:11:11 +0000 2024,7151,579,3765,USER_00969,NAME_00965,,United States,"They didn’t send the alert bc they thought it would cause panic.

“The nation’s top public health agency did not send an alert on COVID-19 vaccines and heart inflammation because officials were concerned they would cause panic, according to an email obtained by The Epoch Times.

The U.S. Centers for Disease Control and Prevention (CDC) in 2021 drafted an alert for heart inflammation, or myocarditis, and the Pfizer-BioNTech and Moderna COVID-19 vaccines. Officials prepared to release it to the public, taking steps including having the agency’s director review the language, internal documents show.

The alert would have been sent through the CDC’s Health Alert System (HAN) network, which goes to state and local officials, as well as doctors, across the country.”",1.75E+18,2024
Sat Jan 06 00:45:23 +0000 2024,138,4,80,USER_00970,NAME_00966,,,Antivaxxers in the comments blaming the vaccine when there's clear cut evidence that COVID-19 ITSELF CAN CAUSE HYPERCOAGULABLE STATES THAT CAN LEAD TO HEART ATTACK AND STROKE,1.74E+18,2024
Wed Dec 20 20:08:32 +0000 2023,2073,220,635,USER_00971,NAME_00967,,United States,"I asked @TuckerCarlson if anyone will be held accountable for the COVID-19 vaccine.

Tucker revealed that his close friend had a heart attack from the vaccine. https://t.co/HG701874Cz",1.74E+18,2023
Wed Feb 14 20:59:23 +0000 2024,0,0,0,USER_00972,NAME_00968,,,"Children's Hearts Are Being Destroyed by mRNA COVID-19 ""Vaccines"" — And Their Heart Transplants Are Not Going Well https://t.co/nuqsIVoCeH via @vigilantnews",1.76E+18,2024
Wed Jan 24 09:54:44 +0000 2024,4,0,2,USER_00973,NAME_00969,,,"Thailand conducted a COVID-19 vaccine study on teenage boys. They used echocardiography to monitor the heart condition before and after vaccination with the COVID-19 vaccine.
Results: 7/301 developed heart problems = 1/43 = 2.32% of young men developed myocarditis from  vaccines! https://t.co/q4hs4hFS9k",1.75E+18,2024
Tue Feb 13 19:25:39 +0000 2024,0,0,0,USER_00974,NAME_00970,,,"Children's Hearts Are Being Destroyed by mRNA COVID-19 ""Vaccines"" — And Their Heart Transplants Are Not Going Well https://t.co/pbVh8sSK5t via @vigilantnews",1.76E+18,2024
Sat Dec 30 18:35:47 +0000 2023,16,1,6,USER_00975,NAME_00971,,,Covid-19 Vaccine Nazis are now warning Covid will cause a pandemic of heart failure. Look at the Nazis try covering up the damage the poison they created is causing. Never forget Democrats forced this poison on Americans.,1.74E+18,2023
Tue Jan 23 20:33:28 +0000 2024,2,0,2,USER_00976,NAME_00972,,,"🚨🚨🚨🇹🇭 Thailand conducted a COVID-19 vaccine study on teenage boys. They used echocardiography to monitor the heart condition before and after vaccination with the COVID-19 vaccine.
Results: 7/301 developed heart problems = 1/43 = 2.32% of young men developed myocarditis from these vaccines!
🚨🚨🚨🇹🇭泰国对十几岁的男孩进行了一项新冠疫苗研究。他们用超声心动图监测新冠疫苗接种前后的心脏情况，
结果：7/301 出现心脏问题 = 1/43 = 2.32% 的年轻男性因这些疫苗而患上心肌炎！#盘古翻译部",1.75E+18,2024
Thu Feb 15 01:48:27 +0000 2024,1,0,0,USER_00977,NAME_00973,,Canada,"No evidence COVID-19 vaccine 'shuts off' the heart, contrary to anti-Kelce post | Fact check https://t.co/aBTMSOxBJV via @myLCadvocacy  

#MyLongCovidAdvocacy  #LongCovid",1.76E+18,2024
Sat Feb 10 20:10:24 +0000 2024,5,1,1,USER_00978,NAME_00974,,,"@NarfGb Am I being over critical here? It should be good but there are so many gaps and contradictions its like a junk study.   

Adjuvants in COVID-19 vaccines: innocent bystanders or culpable abettors for stirring up COVID-heart syndrome
https://t.co/d82mtGytum",1.76E+18,2024
Tue Jan 02 17:21:52 +0000 2024,113,5,73,USER_00979,NAME_00975,,United States,"“ Herein, we report the case of a 17-year-old woman who presented with chest pain and syncope following the first dose of the messenger RNA COVID-19 vaccine. Despite the administration of immunomodulatory drugs, the patient's heart function was not fully restored“
https://t.co/Jcxq5LXQJ8",1.74E+18,2024
Tue May 30 23:06:23 +0000 2023,2324,101,947,USER_00979,NAME_00975,,United States,"26 y.o. Danny Lumbar was diagnosed with myocarditis after getting a covid shot. He was told by cardiologist that “it is in no way related to the covid-19 vaccine”. His heart was functioning at 15% of what is considered normal & he almost needed a liver transplant.

https://t.co/FfhhTGPvIu",1.66E+18,2023
Mon Nov 20 01:47:13 +0000 2023,533,81,233,USER_00980,NAME_00976,,,"In the past week, Medsafe fully approved the COVID-19 injections for New Zealanders.

A 'vaccine' which does not stop infection, transmission, severe illness, or death.

It causes sudden heart disease, rapid cancer, strokes, clots and dementia, along with 9 other pages of adverse reactions within the Pfizer post-marketing surveillance or the tens of thousands of 

The mRNA injections must be taken off the market due to the extraordinary harm that is continuing to impact the lives of New Zealanders, as a consequence of this previously enforced rollout.

NZDSOS once again calls for an immediate stop to the rollout to protect the lives and health of New Zealanders.

#StopTheSilence #nzpol #nzpolitics #StoptheShots

@CranmerWrites @HopeRising19 @c_plushie @P_McCulloughMD @lawrie_dr @ClareCraigPath @stkirsch @WCH_Org @dragonfishy @AMPS_RedUnion @MurfittTauranga @Thomas_Binder @wideawake_media @gbdeclaration",1.73E+18,2023
Sat Feb 10 20:22:58 +0000 2024,4,1,1,USER_00981,NAME_00977,,,"@richardursomd *sigh* Another pseudo critical ""safe and effective"" paper:

Adjuvants in COVID-19 vaccines: innocent bystanders or culpable abettors for stirring up COVID-heart syndrome

https://t.co/SKhgv0Nscz

Try this ones, dear doctor Urso. In deepest respect.

https://t.co/IQjVQTKQRh",1.76E+18,2024
Sat Feb 10 18:26:23 +0000 2024,1,0,0,USER_00982,NAME_00978,,,"Did you see this article?
Shocking CDC Report: Autoimmune Heart Disease Risk Skyrockets Post-COVID Vaccination
Source Link:
https://t.co/8pb6e4FAji
The CDC is still claiming in writing that COVID-19 vaccines are still Safe and Effective on Feb 10th 2024.
Source Link: https://t.co/74EgSDY4YX.
The Study itself: https://t.co/piRZAuRH56",1.76E+18,2024
Sun Feb 11 15:31:18 +0000 2024,0,0,0,USER_00983,NAME_00979,,Canada,"'Let’s assume you’re the Trudeau government and you’ve poisoned your population.
You recommended 7 experimental COVID-19 Vaccines that are now causing heart attacks, blood clots, collapses, cancers &amp; sudden deaths.'",1.76E+18,2024
Sat Feb 10 17:11:04 +0000 2024,1,0,0,USER_00984,NAME_00980,,,"DID YOU GET THE VACCINE
NOW you have Autoimmune Heart Disease.
This means COVID-19 vaccination increases the risk of suffering myocarditis (DEATH from HEART FAILURE), an autoimmune disease causing inflammation of the heart, by 13,200%.

https://t.co/6AiZ6zwda7",1.76E+18,2024
Wed Feb 14 04:10:44 +0000 2024,0,1,0,USER_00985,NAME_00981,,,getting the vaccine); Another man whose life has been ruined by the Covid-19 vaccine. I know people who have lost both legs - amputations. I know people like me who have heart disease… https://t.co/G7iZ0yMPLF,1.76E+18,2024
Thu Feb 15 15:56:37 +0000 2024,3,0,0,USER_00986,NAME_00982,,,"@DocDeezWhat To avoid the suspense, here is the money shot:

“COVID-19 infection and the related vaccines both pose a risk for myocarditis. However, the relative risk of heart inflammation induced by COVID-19 infection is substantially greater than the risk posed by the vaccines,”",1.76E+18,2024
Wed Feb 14 02:26:15 +0000 2024,1,0,0,USER_00987,NAME_00983,,United States,a child has near zero risk of dying from C- 0.0003% but a child who takes C jab has a 2.2% risk of permanent heart damage. Full article https://t.co/uGberOVNv7,1.76E+18,2024
Sun Feb 11 18:48:55 +0000 2024,0,0,0,USER_00988,NAME_00984,,Austria,"Adjuvants in COVID-19 vaccines: innocent bystanders or culpable abettors for stirring up COVID-heart syndrome - Sri Harsha Kanuri, Prapthi Jayesh Sirrkay, 2024 https://t.co/UPDAMZPIez",1.76E+18,2024
Sun Jan 14 00:52:44 +0000 2024,91,21,32,USER_00989,NAME_00985,,United States,"[NEW RESEARCH] POTS after COVID-19 mRNA vaccine

#Posturalorthostatictachycardiasyndrome is characterized by autonomic nervous system dysfunction and is associated with cardiovascular symptoms. People often experience lightheadedness and a racing heart when moving from lying to sitting to standing. Diseases and illnesses that drive inflammation can lead to nervous system dysfunction, resulting in #POTS.

POTS has been associated with #LongCOVID, but this is the first study I have seen demonstrating the onset or exacerbation of POTS after receiving an mRNA COVID-19 vaccine. Physicians from a POTS clinic at Cedars Sinai Medical Center in Los Angeles collected data from patients who experienced new or worsened POTS symptoms following #COVID19 vaccination.

All patients had conditions that could increase the risk of POTS, including a previous COVID-19 infection, hypermobile #EhlersDanlossyndrome (#hEDS), #mastcellactivationsyndrome (#MCAS), or autoimmune or gastrointestinal conditions. After about a year of follow-up, all patients reported improvement with “usual POTS care,” except for one person who was infected with COVID and another with small fiber neuropathy.

Comment below if you developed POTS or your POTS exacerbated after receiving an mRNA COVID vaccine.

#dysautonomia 

Source: https://t.co/ysMNykmOpB",1.75E+18,2024
Wed Feb 14 10:40:49 +0000 2024,1,1,0,USER_00990,NAME_00986,,United Kingdom,"Why are there so many COVID 19 Vaccine injury coincidences?

Fishi Sunak says the jabs are perfectly safe, &amp; I believe everything he, &amp; Bill Gates, Schwab/the other globalist ruling elites say.

They have our best interests at heart.

So why would they harm the masses?

I wonder.",1.76E+18,2024
Thu Feb 01 02:58:49 +0000 2024,2007,132,653,USER_00991,NAME_00987,,Australia,"“The nation’s top public health agency did not send an alert on COVID-19 vaccines and heart inflammation because officials were concerned they would cause panic, according to an email obtained by The Epoch Times.”
ㅤ
Hypocrisy writ large and more evidence of covering up vaccine injuries.

It was okay to cause panic for Covid but not vaccine injuries!
ㅤ
Interestingly enough, early on Covid caused breathing issues not heart issues. The heart issues only started occurring after it was discovered the vaccine caused heart issues.

Never forget.
ㅤ
Quote from:
https://t.co/fNqMbj7Zb0
ㅤ
#auspol",1.75E+18,2024
Sun Feb 11 04:22:42 +0000 2024,10,1,0,USER_00992,NAME_00988,,United States,"@KTLA It's called Myocarditis. Inflammation of the heart. Cause by the Covid 19 Vaccine. 🤡",1.76E+18,2024
Sun Jan 07 22:11:45 +0000 2024,109,3,116,USER_00993,NAME_00989,,,"The truth is coming out! @TuckerCarlson @BretWeinstein #mrnavaccines 
1. How does the COVID-19 vaccine trick your immune system into attacking your body cells?
2. The COVID-19 vaccines injected intravenously may cause significant unrepairable damage to the heart. 
3. How many of these mRNA shots were administrated globally?",1.74E+18,2024
Mon Feb 12 10:21:08 +0000 2024,0,0,0,USER_00994,NAME_00990,,,"New publication alert!
Adjuvants in COVID-19 vaccines: innocent bystanders or culpable abettors for stirring up COVID-heart syndrome - Sri Harsha Kanuri, Prapthi Jayesh Sirrkay, 2024 https://t.co/S8RNQOgbVS",1.76E+18,2024
Wed Feb 07 19:01:03 +0000 2024,0,0,0,USER_00995,NAME_00991,,,"mRNA COVID-19 Vaccines Caused More Deaths Than Saved: Peer-Reviewed Study--""It is unethical and unconscionable to administer an experimental vaccine to a child who has a near-zero risk of dying from COVID-19 but a well-established 2.2 percent risk of permanent heart damage...""

https://t.co/HNimB1VzPZ",1.76E+18,2024
