Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year,birth_date
2022-09-02 00:26:07 Iran Daylight Time,USER_02809,NAME_00896,People need to think about the experimental Covid 'vaccines' in the same way as the history on smoking unfolded. The tobacco companies knew smoking was dangerous &amp; caused cancer but with the compliance of Government they covered it up. Exactly the same is true of the Covid jabs.,0,2,4,Britain,1.57E+18,2022,
2022-08-31 14:44:18 Iran Daylight Time,USER_02810,NAME_02785,"@Username @Username @Username Cont ,  Covid 19 hit but they were allright he my dad started drinking again  and in 2021 took the vaccine  oh prior to that he had a pacemaker fitted to try to correct a arythmia  but by 2021 December he was dying with prostate cancer bled out his Ass in the A+E department",0,0,2,Britain,1.56E+18,2022,
2022-08-31 14:38:38 Iran Daylight Time,USER_02810,NAME_02785,"@Username @Username @Username Yes but what the MSM aren't telling you is that the vaccines Ramp up on any weaknesses you have , my 86 yr old dad in Barbados had prostate cancer , but my mom's a herbalist went in the back yard and started juicing bushes and teas , got him to stop drinking alcohol , 2020 covid",1,0,1,Britain,1.56E+18,2022,
2022-10-16 12:15:41 Iran Standard Time,USER_02811,NAME_02786,"Fascinating interview on Kuensberg with Özlem Türeci, the developer of the MRNA Covid vaccine. She is developing an MRNA vaccine against cancer. It trains the body to produce its own vaccine to help it recognise tumour cells and kill them. Well worth a watch.",1,0,1,Britain,1.58E+18,2022,
2022-10-11 16:49:02 Iran Standard Time,USER_02812,NAME_02787,"A big reason I didn't get vaccinated was the speed the vaccine came out. Decades &amp; I'm guessing trillions spent on finding cures for cancer, Parkinsons &amp; many other illnesses yet we still haven't one. Covid took less than a year. We were lied to. Please watch &amp; retweet this clip",6,18,31,Britain,1.58E+18,2022,
2022-10-09 04:41:37 Iran Standard Time,USER_02813,NAME_02788,"@Username @Username @Username I agree with this Doctor. My immune system is low because of cancer/chemo. I got covid last December. Had I not had the vaccine I would be dead, no two ways about it.",3,0,2,Britain,1.58E+18,2022,
2021-10-27 23:59:04 Iran Standard Time,USER_02814,NAME_02789,@Username @Username Not about COVID transmission…  Unvaccinated in ICU beds stops operations on cancer &amp; the like  Other people dying for your vaccine beliefs…may be a price worth paying (you clearly think so)…but it is a price on non-vaccination,0,0,2,Britain,1.45E+18,2021,
2022-12-28 21:44:30 Iran Standard Time,USER_02815,NAME_02790,My old boss from Barclays has been mad for years but now he has gone Full Bridgen (this was on LinkedIn). Covid vaccines give you cancer apparently. 🙄  https://t.co/QBFhnpyAgq,1,0,0,Britain,1.61E+18,2022,
2022-12-28 15:40:25 Iran Standard Time,USER_02775,NAME_02751,@Username billions of covid tweets ..stopped  by bots in 2021  millions of children kept away from school  care homes  cancer screening in UK  lockdown  vaccine  travel bans  can't talk about it on @Username  https://t.co/u7HX2RItrY,0,0,0,Britain,1.61E+18,2022,
2022-12-28 14:03:50 Iran Standard Time,USER_02816,NAME_02791,Billions of people got the Covid vaccines.   No credible data on increased cases of cancer and excess mortality in countries with higher vax rates is lower.   As always science saved lives.  Yet the anti-vaxxers continue to lie and look for threads.,6,7,58,Britain,1.61E+18,2022,
2022-12-28 02:33:41 Iran Standard Time,USER_02817,NAME_02792,"@Username @Username Where to start? The ridiculous assertion that covid vaccines cause cancer? Or the basic misunderstanding of how your body reengineers (non-essential) amino acids, metabolises or excretes excess AAs? Please revise 1st year biochem.",1,0,8,Britain,1.61E+18,2022,
2022-12-27 19:38:23 Iran Standard Time,USER_02818,NAME_02793,🎄A nice late Christmas present 🎄  My first (and probably last😂) journal article as a published author looking at vaccine responses to the covid vaccine in people with cancer.   Great work @Username    https://t.co/mwgciXU2Hv,1,1,23,Britain,1.61E+18,2022,
2022-12-27 17:57:00 Iran Standard Time,USER_02819,NAME_02794,@Username I like what write but seriously it has actually saved old and vulnerable people. It should be down to choice that is the issue it’s not the vaccine itself. I don’t know anyone who has died from Covid or Vaccine. I do know cancer. That should be the attention.,0,0,0,Britain,1.61E+18,2022,
2022-12-27 13:27:22 Iran Standard Time,USER_02820,NAME_02795,@Username @Username @Username Only the terminal cancer since the Paxlovid and vaccines have done their job and cleared up my Covid in under a week....,0,0,3,Britain,1.61E+18,2022,
2022-12-27 10:35:17 Iran Standard Time,USER_02821,NAME_02796,"@Username Working within the Pharma industry I’m gutted at the damage done with these (non) Covid vaccines. The loss of trust  Chemotherapy saved my daughters life. Other cancer medicines lengthened my mums life by years  Treatment of MS for my wife  The good goes on &amp; on  I repeat, gutted",0,0,0,Britain,1.61E+18,2022,
2022-12-27 04:25:00 Iran Standard Time,USER_02822,NAME_02797,@Username @Username Vaccines are unprofitable. They don't make a lot of money on them. Which is why hardly any of them use any of the new technologies use to produce COVID vaccines. Most of that new tech and the people developing it was instead devoted to highly profitable cancer treatments.,2,0,1,Britain,1.61E+18,2022,
2022-12-27 02:07:52 Iran Standard Time,USER_02823,NAME_02798,"Wow Govt. Database Shows 10,000% Increase In Cancer Reports Due To Covid Vaccines  https://t.co/F5Vj3OOic3",0,0,1,Britain,1.61E+18,2022,
2022-12-26 23:56:20 Iran Standard Time,USER_02824,NAME_02799,"@Username ‘This patented sequence (to make oncology-related proteins) is found in SARS-CoV-2’s furin cleavage site in the spike protein — the part that gives the virus such easy access into human cells…’ So could the covid virus itself not also cause cancer, just like the vaccine?",3,1,9,Britain,1.61E+18,2022,
2022-12-26 22:58:53 Iran Standard Time,USER_02825,NAME_02800,@Username Well who didn’t know this? I knew some dodgy shit was happening I didn’t receive any vaccine at all! they can literally get a vaccine for COVID in a matter of months but can’t find anything for cancer open your flipping eyes 👀,0,0,0,Britain,1.61E+18,2022,
2022-12-26 16:22:11 Iran Standard Time,USER_02826,NAME_02801,@Username @Username @Username And before Covid mRNA vaccine was being developed to protect against cancer,0,0,0,Britain,1.61E+18,2022,
2022-12-26 15:15:58 Iran Standard Time,USER_02773,NAME_02802,"@Username @Username All you needed was one ounce of humanity. You failed.  I'm alive and well, not had COVID, and ensured I didn't infect my mum who is dealing with cancer.  Oh look, the vaccine did its job. Reduced the risks. That's what they're for.",0,0,0,Britain,1.61E+18,2022,
2022-12-25 18:46:41 Iran Standard Time,USER_02827,NAME_02803,"@Username @Username I don't know about other countries but here in the UK the number of excess deaths in 2021 and 2022 was and is lower post vaccine rollout than it was in 2020. Perhaps we're too quick to dismiss covid and the knock on effects of the NHS being shut down, cancer screenings missed etc",2,0,1,Britain,1.61E+18,2022,
2022-12-25 03:14:56 Iran Standard Time,USER_02828,NAME_02804,"A lot of them won't get it until they get vaccine injured themselves, or get a (formerly) rare type of aggressive cancer. Even then, half of them will still find a way to try to blame it on ""antivaxxers."" The brainwashing &amp; cognitive dissonance on COVID &amp; the jabs is incredible.",3,2,16,Britain,1.61E+18,2022,
2022-12-24 22:36:45 Iran Standard Time,USER_02829,NAME_02805,Covid-19 vaccine protects patients with blood cancer: Study makes big claim!  https://t.co/oaU2RxOoFL,0,0,0,Britain,1.61E+18,2022,
2022-12-24 20:59:39 Iran Standard Time,USER_02830,NAME_02806,"@Username @Username These are just 3 pages from hundreds of pages of covid vaccine reactions. My best friend has developed a extremely rare form of cancer ATC, My uncle had total liver failure 3days after vaccine booster, &amp; because of the nature of my work I came into contact with countless stories.  https://t.co/GVgee1U8sM",0,1,1,Britain,1.61E+18,2022,
2022-12-24 02:55:46 Iran Standard Time,USER_02831,NAME_02807,UK: Horrific COVID-19 vaccine injuries end in Turbo cancer and agonising death  https://t.co/jFanXuZwsW via @Username,0,0,1,Britain,1.61E+18,2022,
2022-12-23 01:03:14 Iran Standard Time,USER_02832,NAME_02808,‼️MSM admitting the vaccines cause cancer?! 😱  Intermountain Healthcare doctors announced new mammogram guidelines Tuesday in response to a surprising new side effect of the COVID-19 vaccine.   https://t.co/nvuOZioeMx,0,1,1,Britain,1.61E+18,2022,
2022-12-22 23:58:07 Iran Standard Time,USER_02833,NAME_02809,"@Username @Username @Username Die of cancer, covid multiple diseases. Flu too probably because they are looking into mRNA universal fly vaccine and vaccine hesitancy won't be isolated in general public to mRNA jabs if they believe we misled on them they distrust all.",1,0,1,Britain,1.61E+18,2022,
2022-12-22 20:10:09 Iran Standard Time,USER_02834,NAME_02810,"""People who believed in #conspiracies, rejected the covid-19 #vaccine, or preferred #alternativemedicine were more likely to endorse the mythical causes of #Cancer than their counterparts but were less likely to endorse the actual causes of cancer.""   https://t.co/6CaLg0yOGp  https://t.co/IKet154PBV",1,0,2,Britain,1.61E+18,2022,
2022-12-22 14:26:49 Iran Standard Time,USER_02835,NAME_02811,@Username @Username @Username People don’t want your shitty “vaccines” and the Oncologists now know what is going on. Pretty much everyone is seeing a rise in cancers with people they know. Almost nobody knew anyone that died of “COVID” that wasn’t already very ill or frail.,0,0,10,Britain,1.61E+18,2022,
2022-12-22 08:47:43 Iran Standard Time,USER_02836,NAME_02812,"@Username @Username James has cancer,the clots are a subsequent complication,this has nothing to do with taking a covid vaccine,you’re spreading fake news!",0,0,0,Britain,1.61E+18,2022,
2022-12-22 08:42:48 Iran Standard Time,USER_02837,NAME_02813,@Username @Username There is a point here. When you discover just how much money has been given to &amp; raised by cancer ‘charities’ over the last 50 yrs it makes you wonder why no cure. Covid vaccine produced in just 1 year. There’s a lot of highly paid staff in these ‘charities’. It begs the question,0,0,4,Britain,1.61E+18,2022,
2022-12-21 18:22:39 Iran Standard Time,USER_02838,NAME_02814,"@Username Ummm, I'm not sure. It's a good question. Cancer research has been going on for decades now, so I would say people would be more accepting of it. I think with covid, the speed of it all, including how (relatively) quick the vaccine came out was what concerned alot of people",0,0,0,Britain,1.61E+18,2022,
2022-12-21 13:45:06 Iran Standard Time,USER_02839,NAME_02815,"@Username Pancreatic cancer is a very rapid killer sadly,often inoperable by the time symptoms appear.has been the case long before Covid vaccines.",1,0,4,Britain,1.61E+18,2022,
2022-12-20 21:28:30 Iran Standard Time,USER_02840,NAME_02816,@Username @Username @Username Covid vaccines do not “turbo charge” cancer   https://t.co/MAvluYwsAI,1,0,4,Britain,1.61E+18,2022,
2022-12-20 15:10:41 Iran Standard Time,USER_02841,NAME_02817,@Username There are vaccines for certain cancers.  There are vaccines for influenza.  The covid vaccine took much longer than a year because it was based on an existing vaccine.,0,0,0,Britain,1.61E+18,2022,
2022-12-20 14:43:09 Iran Standard Time,USER_02842,NAME_02818,"Govt. Database Shows 10,000% Increase In Cancer Reports Due To Covid Vaccines. Spike protein in C-19 vaxs enters the nucleus of cells and interferes with DNA damage-repair functions, compromising immunity and encouraging the formation of cancer cells.  https://t.co/XzCShijI8s",0,0,0,Britain,1.61E+18,2022,
2022-12-20 14:43:00 Iran Standard Time,USER_02842,NAME_02818,"Govt. Database Shows 10,000% Increase In Cancer Reports Due To Covid Vaccines. Spike protein in C-19 vaxs enters the nucleus of cells and interferes with DNA damage-repair functions, compromising immunity and encouraging the formation of cancer cells.  https://t.co/XzCShiBjx2",0,0,0,Britain,1.61E+18,2022,
2022-12-20 13:50:02 Iran Standard Time,USER_02843,NAME_02819,"Antivaxxers claim that COVID-19 vaccines cause ""turbo cancer,"" cancers of a particularly aggressive and fast-growing variety. ""Turbo cancer"" is not a thing, writes @Username for @Username  https://t.co/UGBPMpitVD",0,1,2,Britain,1.61E+18,2022,
2022-12-20 12:23:12 Iran Standard Time,USER_02844,NAME_02820,"Cue slew of antivax oncologists joining antivax cardiologists to rail against vaccines which threaten their livelihood treating the diseases being reduced by vaccines that guard the immune system against Corona Virus Disease #CoViD and soon, against cancers.",0,1,8,Britain,1.61E+18,2022,
