Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year
2022-12-30 22:48:25 Iran Standard Time,USER_00949,NAME_00943,"@ProudElephantUS I got the original vaccine and booster because I worked with covid patients, thinking it was harmless. I lost my job last month when they decided to make me take the third after the second booster cost me to have open heart surgery.",0,0,1,North America,1.61E+18,2022
2022-12-30 22:44:39 Iran Standard Time,USER_01306,NAME_01299,"@KittyMitchell7 Unfortunately, people are going to hear what they want to hear. I tell people I got Covid + heart damage long before vaccines were even trialed—massive hypertension/tachycardia out of the blue, unlike anything I’ve ever experienced—but they simply refuse to believe it.",2,1,15,North America,1.61E+18,2022
2022-12-30 21:46:41 Iran Standard Time,USER_01307,NAME_01300,"@vexthias @hallucinogen55 @RealGingerBread @RucksackRadio @elonmusk Just because it's also happening this year, there is literally nothing that shows a correlation between the covid vaccine &amp; dying from a sudden heart attack.",1,0,0,North America,1.61E+18,2022
2022-12-30 21:42:50 Iran Standard Time,USER_01308,NAME_01301,"@laralogan The first mistake everyone is making is calling it a vaccine. It is not a vaccine, it doesn’t work except to kill a few people. I had a J&amp;J with a booster a little later, then caught Covid. With no heart trouble ever recorded on either side of my family. I now have a pace maker.",2,1,6,North America,1.61E+18,2022
2022-12-30 21:19:02 Iran Standard Time,USER_01309,NAME_01302,"@Erst_Officer @drdrew @DrAseemMalhotra @AskDrDrew People are dropping like flies all over the world from mysterious and unknown heart conditions ! Common denominator is almost always, the Covid vaccine .I mean come on, you really need to be paying attention! Do your own research and you will see this is happening far and wide",0,0,0,North America,1.61E+18,2022
2022-12-30 21:11:35 Iran Standard Time,USER_01310,NAME_01303,"@cher I don't recommend the flu vaccine.  They never have worked.  They guess at flu typed a year in advance &amp; hope they got it right.  The new version is mRNA which completely failed for covid and it's causing heart disease.  So suck it up, take some vitamins, stop acting like a baby.",0,0,0,North America,1.61E+18,2022
2022-12-30 20:54:09 Iran Standard Time,USER_01311,NAME_01304,"@BCdigitall @Jmizzle212 @NMarbletoe @RobertKennedyJr You’re blatantly wrong. COVID absolutely causes permanent heart issues in many, whereas the vaccine effects are temporary and usually resolve within 72 hours. Also, one organ not functioning properly can lead to damage in other organs, genius. Oxygen is kind of important.",0,0,0,North America,1.61E+18,2022
2022-12-30 20:45:07 Iran Standard Time,USER_01306,NAME_01299,@OneManAnHisMojo Vaccines did not exist in early 2020. I got Covid in early 2020 AND was diagnosed with brand new heart damage long before vaccines were available to the public. I didn’t participate in any of the vaccine trials. It’s the VIRUS.,2,4,37,North America,1.61E+18,2022
2022-12-30 20:35:25 Iran Standard Time,USER_01312,NAME_01305,@KingSerb075 @Timcast You're telling me the mainstream media is reporting a high volume of young people suffering heart attacks and specifically covering that they had received covid vaccines? So what is it - the mainstream media is bought by pharma or are exposing faults in the vaccine? Can't be both,1,0,0,North America,1.61E+18,2022
2022-12-30 20:26:00 Iran Standard Time,USER_01313,NAME_01306,"@NollsYT @Resist_05 Myocarditis, blood clots, sudden heart failure...all have been linked to covid vaccines. I'm sure you know how to use Google. Look it up.",0,0,4,North America,1.61E+18,2022
2022-12-30 20:25:31 Iran Standard Time,USER_01314,NAME_01307,@oneilsteff37 I never took a Covid vaccine 💉 I’m proud of that! I won’t get blood clots and heart problems.,0,0,5,North America,1.61E+18,2022
2022-12-30 20:12:15 Iran Standard Time,USER_00624,NAME_00621,"@jesselms10 @4_article @elonmusk COVID causes so many long term severe effects and deaths! the vaccines are safe with only rare bad reactions.  COVID infection causes brain shrinkage, heart attacks, strokes, kills lung cells, organ damage  https://t.co/7f4M2akUgu",0,0,0,North America,1.61E+18,2022
2022-12-30 19:45:41 Iran Standard Time,USER_01315,NAME_01308,"#jrs_factcheck Claim: Symptoms normal attributed to Omicron may be due to the COVID vaccines (e.g. heart failure, myocarditis, blood clots, strokes, etc.) Counterclaim: These are rare, vaxes are safe and effective this list is more likely due to Omicron  https://t.co/zHUFuqWuJ6",0,0,0,North America,1.61E+18,2022
2022-12-30 19:45:26 Iran Standard Time,USER_01316,NAME_01309,"Study shows mRNA COVID vaccine damages heart muscle cells, leading to DEATH  https://t.co/SwWR5LAY0M",0,0,0,North America,1.61E+18,2022
2022-12-30 19:25:16 Iran Standard Time,USER_01317,NAME_01310,"@HoopsEmpire_ @MrsMamaSaurus @cryptoein @BigDeuceBurner @TheNBACentral @thecomeback You have zero numbers because they want it that way. The numbers of people dying from Covid are less then they say and the numbers are higher with people dying from the vaccine. Example my neighbor died from a heart attack, his death certificate said Covid.",1,0,1,North America,1.61E+18,2022
2022-12-30 18:41:07 Iran Standard Time,USER_01318,NAME_01311,"@Vanessa63472112 @GoldenGirl299 @Franklin_Graham You glossed over the German study 1) 71% of deaths that occur within 20 days of taking vaccine appear to be due to conditions well known to occur with COVID-19 vaccination, 2) inflammation in the heart was coincident with the same pattern of inflammation in the arm injection site",1,0,1,North America,1.61E+18,2022
2022-12-30 18:37:17 Iran Standard Time,USER_01305,NAME_01298,"@ebaker722 @Timcast May of 2020, I should specify. She never had covid or a vaccine, obviously. Her father also died of a heart attack at 39. Yes. We do know heart disease existed pre covid.",1,0,0,North America,1.61E+18,2022
2022-12-30 18:15:43 Iran Standard Time,USER_01319,NAME_01312,@cspanwj Lynn/ma:  Could you show America the CDC website where the caller said they approved ivermectin for Covid ? I would love to see it. I have a heart problem. I have all my vaccines and I am still here.,2,1,2,North America,1.61E+18,2022
2022-12-30 18:08:02 Iran Standard Time,USER_01320,NAME_01313,"@ParamedicFOURT1 My pediatrician has a sign on their front door that says every kid who had the Covid vaccines has to have their heart checked before enrolling in sports. I don’t need VAERS, that was enough for me. Lol",3,4,10,North America,1.61E+18,2022
2022-12-30 18:07:53 Iran Standard Time,USER_01321,NAME_01314,“with the histopathology in the heart muscle showing patchy inflammation very similar to what was seen in the deltoid muscle were the mRNA vaccine was injected.” (3/3),0,0,0,North America,1.61E+18,2022
2022-12-30 18:07:53 Iran Standard Time,USER_01321,NAME_01314,"“consistent with a vaccine injury syndrome including myocardial infarction, worsening heart failure, vascular aneurysm, pulmonary embolism, fatal stroke, and vaccine-induced thrombotic thrombocytopenia.  Interestingly, 5 cases had acute myocarditis as the cause of death…”(2/3)",1,0,0,North America,1.61E+18,2022
2022-12-30 18:05:30 Iran Standard Time,USER_00624,NAME_00621,"@JimSatone @WHO @mvankerkhove COVID INFECTION causes clots, heart attacks, strokes. The vaccines are very safe, only very rare side effects  https://t.co/ytTGM0WdGU",0,0,0,North America,1.61E+18,2022
2022-12-30 17:53:27 Iran Standard Time,USER_01322,NAME_01315,"@CommonSenseMD1 It's been proven the vaccines do have adverse events like heart attacks, blood clots, strokes, etc and have killed people.  Apparently these incidents are rare and  these deaths are helping save millions of lives from dying from covid.  I question how rare?",0,0,0,North America,1.61E+18,2022
2022-12-30 16:25:52 Iran Standard Time,USER_01295,NAME_01289,"@StrykerStryker5 @FamoCrypto @PeterSweden7 I will acknowledge the heart issues that the vaccine has brought on in some, but they are mild and have been shown to correct themselves. But getting Covid creates a more serious and long-lasting heart problems.",0,0,0,North America,1.61E+18,2022
2022-12-30 15:59:24 Iran Standard Time,USER_01323,NAME_01316,"@DrAseemMalhotra It should read Covid mRNA Vaccines linked to heart attacks and mild strokes...  Big Pharma will always blame the disease vs.their poison ""cures"". Same with HIV and AIDS treatments.",0,0,1,North America,1.61E+18,2022
2022-12-30 13:47:15 Iran Standard Time,USER_00996,NAME_00990,Natural Immunity is R only hope! It's 13-times stronger than the vaccine we initially took 2 stay alive. I can see now that the mRNA COVID-19 Vaccine is the killing 84% of men 18-39 &amp; 60+ as it breaches the blood/brain barriers. 5-newest variants also attack the brain/heart.,0,0,0,North America,1.61E+18,2022
2022-12-30 13:36:18 Iran Standard Time,USER_01324,NAME_01317,@JudiciaryGOP @JeffClarkUS @JoeBiden I leave on treats as every day as Xfinity deployed virus as the last 3 day's my heart at 140 beata Z covid-19 vaccine are weapon as he USES NOAA SATELLITE as up down with weather as how many people are getting sick as colds as beginning of another covis-19 S he needs to end r wD,0,0,0,North America,1.61E+18,2022
2022-12-30 13:17:30 Iran Standard Time,USER_01325,NAME_01318,"This study actually was vaccinated peeps, we’re seeing young individuals dying of heart attacks- causation is Covid or vaccines, so why the need to vaccinate everyone when the data says natural immunity is good for preventing reinfection  https://t.co/TywX7UzDrd",1,0,1,North America,1.61E+18,2022
2022-12-30 11:34:24 Iran Standard Time,USER_01326,NAME_01319,Vaccine Injured preparing for open heart surgery after 10 FAILED surgeries following her Covid Vaccine Booster!!,0,0,1,North America,1.61E+18,2022
2022-12-30 10:56:07 Iran Standard Time,USER_01327,NAME_01320,"@PeterLBrandt @MiamiCrypto1 @elonmusk Peter you do not have the scientific understanding to determine if the medical data is correct. If you did, you would not be pushing this false narrative of vaccines being worse than Covid vis-a-vis heart health.",0,0,1,North America,1.61E+18,2022
2022-12-30 08:30:07 Iran Standard Time,USER_01328,NAME_01321,"BREAKING NEWS: 17,000 Scientists and Physicians warn that the COVID (Vaccines) Experimental Genetic Therapy Injections Must End. They cause far more harm than good. Vaccinated more at risk of disease and death. It damages the heart, brain, reproduction, lungs and immune system.",0,0,0,North America,1.61E+18,2022
2022-12-30 07:31:58 Iran Standard Time,USER_01329,NAME_01322,"@PollyGHHC @Julio_Rosas11 I've been blocking so many of you anti-vaxxers, but seriously, that just isn't true. Covid-19 is a vascular disease, and there is a far greater risk of strokes, heart attacks, and other circulatory diseases than any vaccine. You people won't be happy till polio comes back.",1,0,0,North America,1.61E+18,2022
2022-12-30 06:39:12 Iran Standard Time,USER_01330,NAME_01323,@TheRedPill22 @drkerrynphelps Based on what?You're more likely to have heart problems after COVID than after the vaccine.,4,0,4,North America,1.61E+18,2022
2022-12-30 06:32:22 Iran Standard Time,USER_01331,NAME_01324,"BREAKING NEWS: 17,000 Scientists and Physicians warn that the COVID (Vaccines) Experimental Genetic Therapy Injections Must End. They cause far more harm than good. Vaccinated more at risk of disease and death. It damages the heart, brain, reproduction, lungs and immune system.  https://t.co/cvZPJA1gST",0,0,0,North America,1.61E+18,2022
2022-12-30 06:32:06 Iran Standard Time,USER_01332,NAME_01325,@coug1988 @drsimonegold The vaccines don’t work.. I know people who got Covid that were vaxed and boosted and still died.  They have therapeutics to treat Covid. You don’t need to have that experimental clot shot. I know 3 people that now have heart issues from the jab 😡,0,0,2,North America,1.61E+18,2022
2022-12-30 05:52:15 Iran Standard Time,USER_01333,NAME_01326,@TimRunsHisMouth Everyone who I know that got the shot STILL GOT COVID. I don’t get the flu shot because when I do I GET THE FLU and my whole family has heart issues so I passed on the vaccine. To each their own🤙🏽,0,0,0,North America,1.61E+18,2022
2022-12-30 05:41:08 Iran Standard Time,USER_01334,NAME_01327,"People have long had questions about the safety and effectiveness of COVID vaccines. Now, cardiologists Dr. Aseem Malhotra and Dr. Peter McCullough are warning that many heart injuries in individuals stem from them receiving mRNA vaccines.  Even CDC data now reveals that 25%...",1,2,5,North America,1.61E+18,2022
